x,y
-5.424836943763089,4.383221379067116
0.8202984115360479,-0.2543080706709637
6.015421283367834,-1.8256466188164793
1.5052016655454485,1.643097434083264
-1.7653846710266294,0.4227023640583991
-2.5468208818360747,-1.8439919501113433
2.5555705463584966,-0.112932302137078
0.11966044349136987,-2.9847041119596573
2.801386152838857,-2.304923349349652
-4.426661830133991,-3.2686163665842267
5.745754304869818,3.058004633299104
2.6323637059938387,-5.181479028554698
5.355732105672196,0.9825624357671199
-1.4656709302793454,-0.4503856868039371
1.0385089529189326,-2.806873907372442
-4.340878937021719,-1.1850468878840377
-4.121968643461379,2.166140576435705
4.019494365356252,1.8798822561771324
-0.8920306010848408,2.0140023266380638
-4.587922325949967,3.234545116579956
-1.203867175815077,0.5336038072983403
-0.3163135692853949,3.687234835725281
2.9492604505690263,4.204486042300369
0.7703971703435422,2.4301301038943235
0.8948607829157185,-1.8504165363034635
-2.348873829197488,-6.8003088668250555
-1.926022240161453,-1.711131053165136
0.28322827104418263,-1.465235541319633
-3.4415424264167878,0.43584493587549156
-1.7744170371828982,1.311742785271649
1.6070233399957377,-1.911539036373719
0.5964089756593973,1.8596783989844194
0.5544144897362534,-1.9089722459244831
0.013797631571070751,-0.5543914319085342
4.109989111902645,6.239450128070925
0.5498131368483815,-3.0738955080369617
2.011457798379383,3.438975739847022
0.15240215557103706,0.3811527452594149
-0.6183234125392688,-0.6820439090546198
-3.278454811273402,-7.71303695538137
3.824268299337671,0.6037629444923
-1.1930354349738233,2.788585479535162
3.348125504393199,-2.599129527574515
-3.1646069688397933,-2.2805063351879697
-0.8600712809599514,-0.2511936162550039
0.6293282459864274,-0.7156550860449852
-0.8069382341883211,2.1365969335980717
-0.6474504563423246,-2.3186143030010316
-1.1848067159596838,1.8306162321643487
0.5078630333034246,1.0356281251286927
-2.3597057324907564,-1.904364961781519
3.1739295181653198,0.8506328509254139
1.9297599007896304,3.88113438416512
-1.7569693502396468,-1.018642862950736
0.010849009917348496,1.4308953747346884
-0.2628352401327262,-0.14249565661889527
1.5531022978663058,-2.483897896863547
-3.1303614861471294,-0.531406814651114
-2.9899758072411187,1.017833305025632
4.6056270593867445,3.930879873548538
2.267723273459571,2.948798625797777
-1.916570763788373,1.0314132432662961
3.914611260996797,-0.5071786947925688
-0.3219875269787169,-0.26276396288667736
-1.7213110498375324,1.5102954935614727
0.6838951165855097,1.4741327373375595
-0.7482696522313521,1.0375321325518838
-3.5481664092565,3.5296653239209794
1.008061564021523,-3.2606180004354366
-3.6775284616308896,1.2655564420610226
5.356343163690241,-4.515241473140864
-0.6059109293909992,6.302188488743031
3.8080312941969883,7.047260246742288
3.0027790443566333,0.3711567204409144
3.157740448700684,-0.6475405930170632
0.40889883568345275,-2.5555568837043023
-3.2050399097139133,3.2088692532290395
-0.07377820028405094,-1.4623487515003624
4.558200262009738,1.7875915136242775
2.5206793990570566,-0.054853244066414064
-3.2839785846670386,0.157665411930963
1.2237550095461254,-0.6825088019690865
2.480260252715832,-2.2817812542493927
4.29305803726962,4.5467720909802924
0.00023445631008170106,3.5964387003450575
1.0006714588286585,-5.4532381616718455
-0.7826810343494468,0.5601549549800393
1.8978583767034967,2.067612276320778
3.2051071668991566,0.494068152626592
-1.1508321372964354,3.8066530736302444
-4.870466306994752,6.210083887587562
-1.1995615626094638,2.387008990180111
-2.62402307722231,0.33518882995814947
0.06860846895784387,1.000281976342678
3.3187645942859296,-0.4072780833387557
-3.0944749405560454,0.3114448458515812
-3.8824917362706755,3.797729699037287
1.2518946750584596,-2.9420668899926725
5.137672002279304,-3.262081877725267
4.7994781900176715,1.185201137923889
-2.8339619108728735,-1.2470112677597875
-0.6016143791202464,1.565950688868993
